moisture,temperature,ec,pH,nitrogen,phosphorous,potassium,growth_stages,urea_status,nps_status,urea_dose,nps_dose
67.8,21.4,1.336,8.7,4.2,1.8,13.2,Fruiting,Balanced,Deficient,0.0,0.372
58.1,23.5,0.564,4.7,3.0,26.4,6.6,Fruiting,Deficient,Balanced,1.161,0.0
60.7,19.4,0.888,4.3,3.0,12.6,1.2,Vegetative,Deficient,Balanced,1.432,0.0
31.4,26.6,0.899,3.4,0.6,38.4,9.0,Vegetative,Deficient,Balanced,0.082,0.0
55.0,20.6,0.081,5.3,0.6,58.2,4.2,Vegetative,Deficient,Balanced,17.345,0.0
48.0,19.5,0.903,7.2,1.8,52.2,1.2,Vegetative,Deficient,Balanced,17.937,0.0
39.3,21.0,0.074,6.4,1.2,10.8,1.8,Vegetative,Deficient,Balanced,41.086,0.0
67.7,19.3,0.264,5.2,4.2,42.6,13.8,Vegetative,Deficient,Balanced,12.195,0.0
54.4,26.8,0.873,5.6,0.0,3.0,12.0,Vegetative,Deficient,Deficient,18.649,1.951
51.8,26.4,1.048,7.9,6.0,42.0,5.4,Vegetative,Deficient,Balanced,3.123,0.0
64.7,24.3,1.007,5.7,4.8,51.0,1.8,Vegetative,Deficient,Balanced,16.746,0.0
54.1,22.0,0.194,7.3,1.2,48.6,10.8,Vegetative,Deficient,Balanced,20.765,0.0
38.3,23.2,1.304,8.5,2.4,27.0,3.6,Vegetative,Deficient,Balanced,0.395,0.0
74.5,23.2,0.132,7.1,0.6,29.4,12.0,Vegetative,Deficient,Balanced,28.791,0.0
67.4,22.3,0.434,6.5,2.4,21.6,4.2,Vegetative,Deficient,Balanced,35.151,0.0
37.0,23.6,1.279,6.4,0.6,36.0,8.4,Vegetative,Deficient,Balanced,25.264,0.0
72.3,24.0,1.246,7.4,5.4,32.4,2.4,Vegetative,Deficient,Balanced,9.329,0.0
40.1,26.1,0.27,3.3,4.8,6.6,4.2,Vegetative,Deficient,Balanced,0.061,0.0
70.5,24.9,1.499,3.1,4.2,55.8,9.6,Vegetative,Deficient,Balanced,0.015,0.0
31.1,20.1,1.074,4.1,1.2,55.8,9.0,Vegetative,Deficient,Balanced,0.794,0.0
79.5,19.5,0.085,5.2,2.4,3.6,13.2,Vegetative,Deficient,Deficient,13.604,0.628
60.8,26.0,0.649,6.3,1.8,6.6,3.0,Vegetative,Deficient,Balanced,32.299,0.0
45.0,21.7,1.219,7.4,1.2,21.6,4.2,Vegetative,Deficient,Balanced,11.25,0.0
46.0,23.7,1.421,4.9,0.6,45.6,13.8,Vegetative,Deficient,Balanced,4.816,0.0
32.9,21.0,0.762,6.3,5.4,55.8,4.8,Vegetative,Deficient,Balanced,26.508,0.0
,20.1,0.245,5.6,0.0,26.4,0.0,Vegetative,Deficient,Balanced,24.891,0.0
77.4,24.2,1.392,5.6,0.0,31.2,10.2,Vegetative,Deficient,Balanced,14.754,0.0
51.6,23.2,1.229,7.2,5.4,21.6,11.4,Vegetative,Deficient,Balanced,13.055,0.0
75.8,25.9,0.205,4.6,2.4,58.8,11.4,Vegetative,Deficient,Balanced,4.089,0.0
44.5,24.0,0.723,3.1,4.8,57.6,3.0,Vegetative,Deficient,Balanced,0.023,0.0
69.7,21.0,0.77,7.1,4.2,3.6,4.8,Vegetative,Deficient,Deficient,19.186,1.384
50.6,24.2,0.823,8.7,0.6,13.2,6.6,Vegetative,Deficient,Balanced,0.23,0.0
57.2,19.0,0.645,7.0,2.4,57.0,11.4,Vegetative,Deficient,Balanced,25.1,0.0
64.6,24.5,0.879,7.8,3.6,18.0,12.6,Vegetative,Deficient,Balanced,4.962,0.0
72.5,20.9,0.01,7.7,0.6,29.4,11.4,Vegetative,Deficient,Balanced,9.9,0.0
68.2,22.1,1.025,5.9,4.2,12.0,1.2,Vegetative,Deficient,Balanced,20.241,0.0
42.1,20.7,0.171,7.8,2.4,1.2,13.8,Vegetative,Deficient,Deficient,5.475,3.302
32.1,22.8,0.024,5.6,3.0,4.8,13.2,Vegetative,Deficient,Balanced,23.703,0.0
64.2,22.9,0.804,8.1,4.8,1.2,9.0,Vegetative,Deficient,Deficient,1.464,1.319
63.2,20.8,0.292,6.5,6.0,43.2,9.6,Vegetative,Deficient,Balanced,31.677,0.0
39.2,22.8,0.462,6.5,0.6,21.0,0.6,Vegetative,Deficient,Balanced,37.263,0.0
43.7,22.1,1.298,4.9,1.8,5.4,10.2,Vegetative,Deficient,Balanced,4.949,0.0
45.4,22.7,0.004,6.7,0.0,27.0,4.2,Vegetative,Deficient,Balanced,42.292,0.0
49.3,19.4,0.797,3.2,3.0,9.6,14.4,Vegetative,Deficient,Balanced,0.036,0.0
32.8,20.7,0.957,7.8,1.8,12.6,10.2,Vegetative,Deficient,Balanced,5.136,0.0
57.4,23.4,0.759,3.3,5.4,51.0,1.8,Vegetative,Deficient,Balanced,0.049,0.0
62.5,23.7,0.493,5.8,1.2,3.0,10.2,Vegetative,Deficient,Deficient,25.405,2.941
42.4,24.4,1.116,6.5,4.2,61.8,13.8,Vegetative,Deficient,Balanced,24.115,0.0
58.4,25.5,0.076,7.3,5.4,5.4,1.2,Vegetative,Deficient,Balanced,18.102,0.0
71.9,25.9,1.288,7.0,4.2,49.2,5.4,Vegetative,Deficient,Balanced,16.998,0.0
75.3,25.5,0.527,6.3,4.8,19.2,10.8,Vegetative,Deficient,Balanced,29.988,0.0
67.0,19.1,0.313,6.3,5.4,11.4,6.0,Vegetative,Deficient,Balanced,31.536,0.0
58.5,25.7,0.731,6.9,3.0,10.8,8.4,Vegetative,Deficient,Balanced,25.905,0.0
62.3,26.6,0.579,6.8,4.2,21.0,10.8,Vegetative,Deficient,Balanced,28.196,0.0
67.3,26.8,0.114,7.1,1.8,48.6,4.8,Vegetative,Deficient,Balanced,27.664,0.0
68.4,24.6,0.475,8.3,5.4,51.0,0.6,Vegetative,Deficient,Balanced,1.119,0.0
73.1,25.5,0.166,7.5,0.6,18.6,4.8,Vegetative,Deficient,Balanced,14.832,0.0
42.1,22.5,0.499,7.0,5.4,12.0,4.8,Vegetative,Deficient,Balanced,23.443,0.0
57.1,21.4,,8.8,1.8,31.8,1.2,Vegetative,Deficient,Balanced,0.255,0.0
63.5,21.4,1.293,5.6,2.4,29.4,5.4,Vegetative,Deficient,Balanced,14.282,0.0
73.1,26.6,0.468,3.2,3.6,37.2,10.2,Vegetative,Deficient,Balanced,0.04,0.0
64.1,21.1,0.543,4.7,1.8,5.4,12.6,Vegetative,Deficient,Balanced,4.675,0.0
58.3,24.1,0.507,3.3,0.6,39.0,4.8,Vegetative,Deficient,Balanced,0.066,0.0
75.6,25.3,0.391,6.7,1.8,31.2,14.4,Vegetative,Deficient,Balanced,35.078,0.0
59.6,22.9,1.422,3.6,3.0,45.6,1.2,Vegetative,Deficient,Balanced,0.119,0.0
56.7,21.3,0.786,6.3,5.4,20.4,11.4,Vegetative,Deficient,Balanced,26.227,0.0
69.7,25.3,1.466,6.9,4.8,2.4,12.6,Vegetative,Deficient,Deficient,14.859,3.582
36.5,21.4,0.329,4.6,3.6,30.0,14.4,Vegetative,Deficient,Balanced,3.742,0.0
45.0,24.9,1.337,4.3,1.8,1.2,4.8,Vegetative,Deficient,Deficient,1.115,0.169
40.3,24.6,0.39,6.9,1.8,31.8,4.8,Vegetative,Deficient,Balanced,31.046,0.0
70.8,23.2,0.135,8.2,4.2,15.0,12.6,Vegetative,Deficient,Balanced,1.888,0.0
51.4,19.1,0.115,8.8,5.4,12.0,3.0,Vegetative,Deficient,Balanced,0.156,0.0
63.0,25.0,0.199,8.9,4.2,61.8,9.6,Vegetative,Deficient,Balanced,0.099,0.0
73.4,24.5,1.196,3.0,4.8,10.8,1.2,Vegetative,Deficient,Balanced,0.012,0.0
42.1,23.6,0.79,8.3,5.4,42.0,1.2,Vegetative,Deficient,Balanced,0.984,0.0
38.8,21.0,0.43,5.6,4.8,4.2,4.2,Vegetative,Deficient,Balanced,19.329,0.0
79.7,24.0,0.852,6.8,1.2,7.8,3.6,Vegetative,Deficient,Balanced,28.271,0.0
74.1,19.5,1.351,7.6,3.6,12.0,3.6,Vegetative,Deficient,Balanced,6.31,0.0
47.1,20.6,0.214,8.8,0.6,25.2,5.4,Vegetative,Deficient,Balanced,0.184,0.0
65.1,19.8,0.294,6.0,4.2,39.0,13.2,Vegetative,Deficient,Balanced,29.375,0.0
64.8,23.6,0.292,3.2,3.0,33.0,10.2,Vegetative,Deficient,Balanced,0.043,0.0
58.8,20.8,0.057,8.0,3.0,49.2,12.6,Vegetative,Deficient,Balanced,3.898,0.0
32.8,21.2,0.385,6.0,1.2,36.6,11.4,Vegetative,Deficient,Balanced,32.106,0.0
75.5,22.5,0.867,4.1,4.8,42.0,6.0,Vegetative,Deficient,Balanced,0.76,0.0
52.4,25.8,0.532,6.8,2.4,28.2,10.8,Vegetative,Deficient,Balanced,30.913,0.0
54.4,21.4,0.081,8.0,1.2,30.0,11.4,Vegetative,Deficient,Balanced,4.153,0.0
47.8,22.1,0.161,8.4,4.8,34.2,13.8,Vegetative,Deficient,Balanced,0.875,0.0
40.7,25.3,0.464,6.8,3.0,56.4,12.6,Vegetative,Deficient,Balanced,30.966,0.0
67.4,23.0,1.442,5.1,3.6,21.0,2.4,Vegetative,Deficient,Balanced,6.126,0.0
31.1,20.2,0.062,3.2,0.6,28.8,10.2,Vegetative,Deficient,Balanced,0.051,0.0
62.7,26.6,0.137,4.4,5.4,50.4,7.8,Vegetative,Deficient,Balanced,2.246,0.0
63.9,20.9,0.698,8.8,4.8,49.8,7.2,Vegetative,Deficient,Balanced,0.13,0.0
58.8,25.2,1.45,7.4,6.0,27.6,9.0,Vegetative,Deficient,Balanced,8.056,0.0
62.6,23.6,0.93,5.2,5.4,31.2,1.8,Vegetative,Deficient,Balanced,8.859,0.0
32.5,25.8,1.079,4.8,1.8,8.4,6.0,Vegetative,Deficient,Balanced,4.551,0.0
49.8,26.9,1.157,3.1,6.0,41.4,6.6,Vegetative,Deficient,Balanced,0.017,0.0
72.8,23.2,0.016,4.8,1.2,55.2,7.8,Vegetative,Deficient,Balanced,7.057,0.0
49.3,23.1,0.927,6.9,5.4,37.2,14.4,Vegetative,Deficient,Balanced,21.387,0.0
69.9,19.4,0.35,8.5,4.2,27.6,15.0,Vegetative,Deficient,Balanced,0.568,0.0
63.7,22.3,0.07,8.7,1.8,35.4,13.2,Vegetative,Deficient,Balanced,0.29,0.0
,,,,,,,Vegetative,Balanced,Balanced,0.0,0.0
,,,,,,,Vegetative,Balanced,Balanced,0.0,0.0
24.4,31.4,0.795,5.6,4.2,15.6,12.0,Flowering,Deficient,Balanced,8.756,0.0
43.8,32.1,0.852,5.9,3.0,48.6,4.2,Flowering,Deficient,Balanced,12.384,0.0
42.4,27.6,0.054,3.8,0.0,24.6,7.8,Flowering,Deficient,Balanced,0.283,0.0
38.8,28.7,0.569,8.1,5.4,46.2,14.4,Flowering,Deficient,Balanced,1.049,0.0
38.6,31.2,0.269,3.3,3.0,19.2,4.2,Flowering,Deficient,Balanced,0.035,0.0
18.8,28.2,0.666,7.2,2.4,13.8,13.8,Flowering,Deficient,Balanced,10.642,0.0
38.7,28.1,0.522,8.4,1.2,61.2,5.4,Flowering,Deficient,Balanced,0.508,0.0
37.4,35.0,0.401,6.2,4.8,20.4,7.2,Flowering,Deficient,Balanced,15.197,0.0
26.2,28.2,0.117,4.6,1.2,40.2,12.6,Flowering,Deficient,Balanced,2.493,0.0
45.9,32.1,0.673,7.1,0.6,58.8,5.4,Flowering,Deficient,Balanced,13.69,0.0
16.0,27.8,0.417,4.6,1.8,25.8,2.4,Flowering,Deficient,Balanced,2.171,0.0
38.0,32.4,0.792,4.1,6.0,3.0,1.2,Flowering,Deficient,Deficient,0.334,0.042
41.8,29.4,0.534,3.0,0.6,26.4,8.4,Flowering,Deficient,Balanced,0.011,0.0
46.8,34.2,0.524,3.3,0.0,63.0,13.8,Flowering,Deficient,Balanced,0.039,0.0
31.8,30.2,0.133,8.5,0.6,60.0,0.6,Flowering,Deficient,Balanced,0.404,0.0
35.4,34.8,0.221,3.8,1.8,57.6,12.0,Flowering,Deficient,Balanced,0.239,0.0
35.1,31.6,0.354,3.2,1.2,7.8,14.4,Flowering,Deficient,Balanced,0.026,0.0
37.2,34.6,0.342,8.8,1.8,1.8,3.0,Flowering,Deficient,Deficient,0.032,0.149
14.8,27.4,0.949,3.6,1.8,10.2,13.2,Flowering,Deficient,Balanced,0.09,0.0
24.4,33.0,0.345,3.2,1.2,54.0,3.6,Flowering,Deficient,Balanced,0.026,0.0
41.4,27.8,0.728,6.8,5.4,19.2,14.4,Flowering,Deficient,Balanced,12.213,0.0
20.8,30.6,0.076,5.7,4.2,51.0,12.0,Flowering,Deficient,Balanced,12.632,0.0
59.8,28.5,0.147,6.0,4.2,53.4,10.2,Flowering,Deficient,Balanced,15.742,0.0
24.0,31.8,0.149,8.6,4.2,47.4,9.0,Flowering,Deficient,Balanced,0.204,0.0
57.2,27.7,0.109,3.7,5.4,32.4,8.4,Flowering,Deficient,Balanced,0.132,0.0
22.3,33.7,0.338,4.6,2.4,19.8,10.8,Flowering,Deficient,Balanced,2.139,0.0
58.8,29.1,0.903,7.8,5.4,58.2,3.6,Flowering,Deficient,Balanced,2.204,0.0
26.0,32.8,0.722,4.4,3.6,24.6,7.2,Flowering,Deficient,Balanced,1.029,0.0
52.3,27.8,0.832,4.2,5.4,11.4,14.4,Flowering,Deficient,Balanced,0.488,0.0
47.6,33.1,0.765,7.7,0.6,22.8,6.0,Flowering,Deficient,Balanced,4.371,0.0
45.5,33.8,0.972,7.2,5.4,6.0,1.2,Flowering,Deficient,Balanced,7.253,0.0
22.6,31.0,0.635,5.9,5.4,61.8,13.2,Flowering,Deficient,Balanced,11.148,0.0
54.8,34.2,0.132,6.5,5.4,24.0,12.6,Flowering,Deficient,Balanced,16.613,0.0
35.7,33.0,0.063,3.1,2.4,45.6,12.6,Flowering,Deficient,Balanced,0.017,0.0
58.7,29.0,0.305,7.2,1.2,41.4,3.6,Flowering,Deficient,Balanced,13.238,0.0
35.6,29.1,0.953,5.3,1.2,13.8,13.2,Flowering,Deficient,Balanced,6.883,0.0
39.6,27.9,0.716,7.7,5.4,44.4,3.6,Flowering,Deficient,Balanced,3.096,0.0
43.6,33.3,0.784,3.8,4.8,37.8,3.6,Flowering,Deficient,Balanced,0.153,0.0
33.0,32.3,0.484,4.4,0.0,1.8,10.2,Flowering,Deficient,Deficient,1.337,0.283
24.7,31.0,0.937,5.7,4.8,59.4,14.4,Flowering,Deficient,Balanced,8.648,0.0
31.3,28.3,0.776,7.9,2.4,1.2,4.8,Flowering,Deficient,Deficient,1.383,2.135
15.7,32.6,0.89,3.2,1.2,59.4,1.8,Flowering,Deficient,Balanced,0.021,0.0
48.7,31.3,0.535,8.0,3.6,12.6,12.6,Flowering,Deficient,Balanced,1.7,0.0
38.1,30.7,0.173,5.8,3.0,49.2,6.0,Flowering,Deficient,Balanced,14.809,0.0
48.9,30.3,0.232,5.5,4.8,1.2,8.4,Flowering,Deficient,Deficient,6.877,5.555
41.3,28.0,0.935,5.6,1.2,24.0,3.6,Flowering,Deficient,Balanced,10.244,0.0
30.9,29.1,0.442,4.5,3.6,36.0,9.0,Flowering,Deficient,Balanced,1.481,0.0
50.2,27.4,0.709,8.8,1.2,47.4,12.6,Flowering,Deficient,Balanced,0.085,0.0
53.7,34.5,0.697,5.7,3.0,42.6,0.6,Flowering,Deficient,Balanced,11.161,0.0
53.6,27.4,0.829,8.1,3.0,56.4,13.8,Flowering,Deficient,Balanced,1.147,0.0
59.1,28.1,0.067,5.7,5.4,60.6,10.2,Flowering,Deficient,Balanced,11.403,0.0
54.7,29.3,0.503,6.2,3.6,39.0,5.4,Flowering,Deficient,Balanced,16.174,0.0
21.9,34.6,0.718,7.7,3.0,61.8,15.0,Flowering,Deficient,Balanced,3.778,0.0
43.4,33.1,0.202,5.8,1.2,43.2,0.6,Flowering,Deficient,Balanced,16.672,0.0
22.8,27.4,0.645,8.4,0.0,52.8,1.8,Flowering,Deficient,Balanced,0.522,0.0
57.4,33.3,0.024,8.0,0.6,22.2,3.6,Flowering,Deficient,Balanced,2.488,0.0
32.4,29.1,0.799,3.0,4.2,47.4,4.8,Flowering,Deficient,Balanced,0.007,0.0
56.0,31.7,0.582,8.0,0.6,46.2,11.4,Flowering,Deficient,Balanced,2.065,0.0
25.0,31.9,0.698,7.4,4.2,7.2,13.2,Flowering,Deficient,Balanced,6.59,0.0
32.2,30.1,0.321,8.0,5.4,39.0,2.4,Flowering,Deficient,Balanced,1.575,0.0
53.9,27.9,0.084,8.3,4.2,48.6,1.2,Flowering,Deficient,Balanced,0.686,0.0
50.2,29.2,0.421,6.9,3.6,12.0,4.8,Flowering,Deficient,Balanced,14.968,0.0
52.0,34.0,0.288,6.4,6.0,15.0,11.4,Flowering,Deficient,Balanced,14.856,0.0
47.5,28.5,0.401,6.5,1.8,13.2,11.4,Flowering,Deficient,Balanced,20.275,0.0
54.2,27.7,0.585,5.0,2.4,55.2,11.4,Flowering,Deficient,Balanced,4.522,0.0
20.1,35.1,0.181,,1.2,33.0,13.8,Flowering,Deficient,Balanced,22.707,0.0
50.6,34.6,0.229,3.7,0.6,28.8,6.6,Flowering,Deficient,Balanced,0.184,0.0
38.7,29.0,0.99,6.4,5.4,48.0,7.8,Flowering,Deficient,Balanced,11.78,0.0
14.5,31.1,0.517,8.8,5.4,34.2,10.2,Flowering,Deficient,Balanced,0.066,0.0
24.5,34.1,0.553,3.4,3.0,61.2,10.8,Flowering,Deficient,Balanced,0.047,0.0
41.6,33.4,0.964,5.7,1.8,53.4,3.6,Flowering,Deficient,Balanced,10.771,0.0
49.7,27.8,0.513,7.1,2.4,13.2,3.6,Flowering,Deficient,Balanced,12.916,0.0
46.3,32.2,0.515,4.0,0.0,33.0,10.8,Flowering,Deficient,Balanced,0.462,0.0
27.6,34.3,0.445,7.4,3.6,43.2,12.6,Flowering,Deficient,Balanced,7.645,0.0
53.8,28.0,0.305,3.2,0.6,55.8,7.2,Flowering,Deficient,Balanced,0.027,0.0
38.2,29.2,0.095,6.4,5.4,9.6,4.8,Flowering,Deficient,Balanced,16.69,0.0
53.1,32.8,0.402,8.5,1.8,43.2,3.0,Flowering,Deficient,Balanced,0.342,0.0
19.0,32.2,0.949,6.0,0.6,15.6,0.6,Flowering,Deficient,Balanced,14.95,0.0
55.8,30.4,0.584,4.1,4.8,29.4,4.8,Flowering,Deficient,Balanced,0.428,0.0
21.9,33.9,0.774,5.1,5.4,54.0,12.0,Flowering,Deficient,Balanced,3.913,0.0
45.7,29.3,0.014,5.7,3.6,45.0,7.8,Flowering,Deficient,Balanced,13.492,0.0
21.0,34.2,0.282,8.3,3.6,31.8,10.8,Flowering,Deficient,Balanced,0.678,0.0
47.7,32.6,0.615,7.9,1.8,27.0,2.4,Flowering,Deficient,Balanced,2.53,0.0
55.6,27.7,0.353,7.5,5.4,6.0,13.2,Flowering,Deficient,Balanced,5.58,0.0
14.4,29.4,0.764,8.6,5.4,49.8,13.2,Flowering,Deficient,Balanced,0.146,0.0
45.3,30.8,0.097,6.7,3.6,43.8,15.0,Flowering,Deficient,Balanced,18.785,0.0
24.5,30.0,0.947,8.5,0.0,53.4,12.6,Flowering,Deficient,Balanced,0.306,0.0
56.6,27.6,0.748,7.0,3.0,40.8,1.2,Flowering,Deficient,Balanced,12.558,0.0
16.5,34.1,0.727,3.5,3.6,48.6,6.6,Flowering,Deficient,Balanced,0.06,0.0
37.9,29.6,0.543,4.1,5.4,27.0,7.2,Flowering,Deficient,Balanced,0.413,0.0
22.0,31.3,0.882,4.7,4.8,43.8,10.8,Flowering,Deficient,Balanced,1.784,0.0
48.7,31.1,0.876,7.4,3.0,46.8,12.6,Flowering,Deficient,Balanced,6.692,0.0
54.1,27.4,0.039,5.1,1.8,21.6,4.2,Flowering,Deficient,Balanced,6.776,0.0
19.0,30.0,0.791,3.2,5.4,10.2,11.4,Flowering,Deficient,Balanced,0.016,0.0
40.4,33.2,0.615,8.4,0.0,19.8,11.4,Flowering,Deficient,Balanced,0.528,0.0
19.4,34.3,0.748,5.9,3.0,53.4,9.0,Flowering,Deficient,Balanced,12.978,0.0
45.1,28.6,0.872,3.7,6.0,12.0,11.4,Flowering,Deficient,Balanced,0.094,0.0
51.5,30.7,0.717,5.9,3.6,14.4,4.8,Flowering,Deficient,Balanced,12.558,0.0
33.1,29.8,0.839,7.4,4.8,7.2,6.6,Flowering,Deficient,Balanced,5.883,0.0
33.0,33.9,0.078,3.3,1.8,49.2,2.4,Flowering,Deficient,Balanced,0.04,0.0
40.5,28.4,0.007,7.9,0.6,49.8,0.6,Fruiting,Deficient,Balanced,1.911,0.0
31.8,27.6,0.308,5.3,3.6,13.8,11.4,Fruiting,Deficient,Balanced,3.514,0.0
47.0,30.3,0.84,8.0,2.4,29.4,13.2,Fruiting,Deficient,Balanced,0.839,0.0
53.4,31.0,0.095,8.1,3.0,61.8,10.2,Fruiting,Deficient,Balanced,0.738,0.0
35.2,34.3,0.95,7.7,1.8,12.6,3.6,Fruiting,Deficient,Balanced,1.974,0.0
41.3,28.1,0.343,7.4,4.8,18.6,9.0,Fruiting,Deficient,Balanced,2.944,0.0
36.3,34.3,0.892,4.2,1.2,1.8,4.2,Fruiting,Deficient,Deficient,0.226,0.331
49.2,33.2,0.265,3.8,1.2,37.2,8.4,Fruiting,Deficient,Balanced,0.135,0.0
21.8,34.3,0.885,8.9,0.6,48.6,4.2,Fruiting,Deficient,Balanced,0.029,0.0
37.6,34.5,0.975,7.6,4.8,19.8,1.8,Fruiting,Deficient,Balanced,1.505,0.0
28.6,35.3,0.276,7.4,2.4,24.6,1.8,Fruiting,Deficient,Balanced,4.549,0.0
42.4,31.6,0.546,7.4,1.2,37.2,4.2,Fruiting,Deficient,Balanced,4.829,0.0
30.6,29.4,0.001,5.0,3.0,57.0,1.2,Fruiting,Deficient,Balanced,2.575,0.0
26.6,31.3,0.213,7.0,3.6,46.8,13.2,Fruiting,Deficient,Balanced,6.829,0.0
16.4,34.5,0.652,,0.6,48.0,0.6,Fruiting,Deficient,Balanced,11.34,0.0
57.5,28.8,0.355,5.7,1.2,23.4,9.6,Fruiting,Deficient,Balanced,7.972,0.0
18.5,28.6,0.64,8.0,1.8,34.8,11.4,Fruiting,Deficient,Balanced,0.993,0.0
24.0,30.2,0.434,6.8,4.8,32.4,9.6,Fruiting,Deficient,Balanced,5.945,0.0
57.0,30.6,0.441,3.8,2.4,25.8,9.6,Fruiting,Deficient,Balanced,0.109,0.0
39.0,29.2,0.058,3.5,6.0,4.8,9.0,Fruiting,Deficient,Deficient,0.016,0.013
35.6,28.2,0.319,5.4,5.4,27.6,12.6,Fruiting,Deficient,Balanced,2.804,0.0
23.0,34.6,0.873,5.5,5.4,49.8,9.6,Fruiting,Deficient,Balanced,2.556,0.0
53.4,30.0,0.967,8.4,5.4,39.0,6.6,Fruiting,Deficient,Balanced,0.114,0.0
45.5,32.0,0.648,4.9,0.0,13.2,8.4,Fruiting,Deficient,Balanced,2.497,0.0
18.7,35.1,0.334,7.2,0.6,31.8,10.2,Fruiting,Deficient,Balanced,7.752,0.0
38.5,31.9,0.738,7.8,3.0,35.4,8.4,Fruiting,Deficient,Balanced,1.424,0.0
38.1,33.4,0.147,6.7,3.6,6.6,9.6,Fruiting,Deficient,Deficient,5.77,6.933
34.4,33.4,0.978,5.3,2.4,52.8,11.4,Fruiting,Deficient,Balanced,3.208,0.0
33.0,27.7,0.15,7.3,0.0,55.8,11.4,Fruiting,Deficient,Balanced,7.53,0.0
36.9,32.2,0.278,5.7,0.6,38.4,11.4,Fruiting,Deficient,Balanced,8.772,0.0
52.9,32.6,0.385,3.0,1.8,12.0,1.2,Fruiting,Deficient,Balanced,0.006,0.0
22.0,28.9,0.097,4.5,4.2,49.8,10.8,Fruiting,Deficient,Balanced,0.694,0.0
44.5,28.0,0.192,3.5,2.4,18.0,4.2,Fruiting,Deficient,Balanced,0.041,0.0
19.8,31.1,0.964,8.6,5.4,9.0,2.4,Fruiting,Deficient,Balanced,0.05,0.0
,30.7,0.75,6.2,4.2,11.4,14.4,Fruiting,Deficient,Balanced,6.127,0.0
39.2,31.4,0.416,3.7,4.8,55.8,6.6,Fruiting,Deficient,Balanced,0.052,0.0
57.1,28.6,0.827,8.0,0.0,50.4,9.6,Fruiting,Deficient,Balanced,1.129,0.0
19.6,35.3,0.481,5.6,3.6,9.6,4.8,Fruiting,Deficient,Balanced,4.877,0.0
26.4,33.4,0.557,5.3,4.2,31.2,7.2,Fruiting,Deficient,Balanced,2.885,0.0
15.8,33.1,0.283,6.5,1.8,36.6,9.6,Fruiting,Deficient,Balanced,11.248,0.0
43.2,32.1,0.894,6.7,4.2,41.4,13.8,Fruiting,Deficient,Balanced,5.823,0.0
46.1,27.8,0.006,8.0,1.2,6.0,3.6,Fruiting,Deficient,Deficient,0.607,1.739
41.9,34.0,0.779,5.3,3.6,58.8,15.0,Fruiting,Deficient,Balanced,2.927,0.0
58.5,31.4,0.703,5.1,4.8,6.6,7.2,Fruiting,Deficient,Deficient,1.225,1.266
46.2,27.8,0.511,6.4,1.2,43.8,12.6,Fruiting,Deficient,Balanced,11.116,0.0
35.5,35.3,0.284,3.8,3.6,47.4,10.2,Fruiting,Deficient,Balanced,0.096,0.0
28.7,32.4,0.158,3.9,2.4,12.0,4.8,Fruiting,Deficient,Balanced,0.166,0.0
30.2,30.1,0.589,6.7,0.6,31.2,14.4,Fruiting,Deficient,Balanced,11.169,0.0
25.7,28.0,0.636,8.8,4.8,26.4,6.0,Fruiting,Deficient,Balanced,0.027,0.0
18.3,32.7,0.371,6.8,2.4,60.6,14.4,Fruiting,Deficient,Balanced,9.184,0.0
49.8,28.2,0.661,7.1,0.6,13.8,12.6,Fruiting,Deficient,Balanced,7.825,0.0
50.7,28.2,0.043,8.4,6.0,55.2,1.8,Fruiting,Deficient,Balanced,0.138,0.0
19.6,28.1,0.231,3.9,4.2,21.0,2.4,Fruiting,Deficient,Balanced,0.121,0.0
16.7,30.8,0.408,3.8,6.0,35.4,9.6,Fruiting,Deficient,Balanced,0.054,0.0
55.5,30.4,0.116,7.2,1.2,22.2,7.8,Fruiting,Deficient,Balanced,7.744,0.0
14.0,32.7,0.16,5.7,4.2,45.6,9.0,Fruiting,Deficient,Balanced,5.421,0.0
36.1,34.0,,7.5,1.2,25.8,7.2,Fruiting,Deficient,Balanced,6.504,0.0
29.7,29.3,0.396,6.8,3.6,40.2,10.8,Fruiting,Deficient,Balanced,7.565,0.0
21.3,30.0,0.576,7.8,0.6,37.8,7.2,Fruiting,Deficient,Balanced,2.085,0.0
38.3,32.0,0.258,5.9,0.6,34.2,4.8,Fruiting,Deficient,Balanced,10.495,0.0
52.1,29.2,0.218,3.0,5.4,52.8,1.8,Fruiting,Deficient,Balanced,0.003,0.0
29.0,30.7,0.373,5.6,3.0,32.4,2.4,Fruiting,Deficient,Balanced,5.586,0.0
37.4,35.0,0.351,8.2,3.0,6.0,10.8,Fruiting,Deficient,Deficient,0.094,0.949
42.4,27.5,0.019,5.0,0.6,36.0,5.4,Fruiting,Deficient,Balanced,3.509,0.0
26.0,31.2,0.871,8.1,3.0,36.0,3.6,Fruiting,Deficient,Balanced,0.552,0.0
41.6,30.0,0.542,8.1,5.4,9.0,12.6,Fruiting,Deficient,Balanced,0.401,0.0
14.8,33.0,0.054,8.1,1.8,28.8,7.2,Fruiting,Deficient,Balanced,0.885,0.0
59.0,31.2,0.887,6.6,4.2,10.2,14.4,Fruiting,Deficient,Balanced,6.024,0.0
34.7,28.0,0.316,3.7,3.0,28.2,13.8,Fruiting,Deficient,Balanced,0.074,0.0
